Leg,Parent_Task,Assigned_Fleet,Load_Factor(%),Bottleneck_Freq(%),Shadow_Price,Revenue_Contribution,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
AA0467MBYTFB,AA0467,F16C0Y165,100.0,100.0,15.36,21123.5,85,23657.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0691HFHTFB,AA0691,F0C0Y76,100.0,100.0,15.24,8582.5,65,9740.74,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2461TFBNGS,BA2461,F12C12Y48,100.0,100.0,15.16,6025.8,50,6753.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2327HFHTFB,BA2327,F0C0Y76,100.0,100.0,15.12,7928.1,69,9077.22,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2396TFBNTP,BA2396,F0C0Y76,100.0,100.0,15.0,9436.6,58,10576.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3479MHCQEY,AA3479,F0C0Y76,100.0,100.0,15.0,6771.5,16,7911.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2369HFHTFB,BA2369,F0C0Y76,100.0,100.0,14.96,8723.27,91,9860.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3295EVUBOD,AA3295,F12C12Y48,82.5,40.0,14.88,16107.2,10,16821.44,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0498TFBTBO,AA0498,F0C0Y76,100.0,100.0,14.88,9365.6,29,10496.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0629MBTQEY,AA0629,F16C0Y165,100.0,100.0,14.84,17661.0,78,20109.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2637TFBPBL,BA2637,F0C0Y76,100.0,100.0,14.84,9649.0,16,10776.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2235HFHTFB,BA2235,F0C0Y76,100.0,100.0,14.76,7993.53,104,9115.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0664TFBEGX,AA0664,F0C0Y76,97.37,60.0,14.6,12739.8,35,13849.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3472TFBMHC,AA3472,F0C0Y76,100.0,100.0,14.6,8856.7,21,9966.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3474TFBMHC,AA3474,F0C0Y76,100.0,100.0,14.6,8403.4,15,9513.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3477MHCTFB,AA3477,F0C0Y76,100.0,100.0,14.6,7491.6,10,8601.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3475MHCTFB,AA3475,F0C0Y76,100.0,100.0,14.6,7383.8,23,8493.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2426TFBCPJ,BA2426,F0C0Y76,100.0,100.0,14.32,8249.1,34,9337.42,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2509HFHTFB,BA2509,F0C0Y76,100.0,100.0,14.12,8936.6,57,10009.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0850PHHPBL,AA0850,F16C0Y165,92.0,40.0,14.08,31362.8,10,33686.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0401TKDQEY,AA0401,F0C0Y76,98.95,80.0,13.76,10433.3,22,11479.06,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0055BODGBJ,super_AA0055,F12C12Y48,95.83,60.0,13.76,7026.4,9,7686.88,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0453MBYTFB,AA0453,F16C0Y165,100.0,100.0,13.64,24471.9,69,26722.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0645QIYTFB,AA0645,F16C0Y165,97.7,60.0,13.64,23354.2,63,25604.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0189BODGBJ,AA0189,F0C0Y76,100.0,100.0,13.56,10436.7,93,11467.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2422CPJQEY,BA2422,F0C0Y76,100.0,100.0,13.44,7646.7,49,8668.14,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2542TFBZFH,BA2542,F0C0Y76,96.32,60.0,13.4,10453.77,46,11472.17,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2526TNGQEY,BA2526,F0C0Y76,100.0,100.0,13.36,8274.0,37,9289.36,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0315TGPTFB,AA0315,F16C0Y165,99.52,80.0,13.28,21693.2,46,23884.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0313TGPTFB,AA0313,F16C0Y165,99.03,80.0,13.28,20081.7,68,22272.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0630TFBQIY,AA0630,F16C0Y165,100.0,100.0,13.28,19567.1,52,21758.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2011TFBNGS,BA2011,F0C0Y76,100.0,100.0,13.28,9422.2,46,10431.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2331HFHTFB,BA2331,F0C0Y76,100.0,100.0,13.28,7579.01,83,8588.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0346TFBPBL,AA0346,F0C0Y76,99.74,80.0,12.96,9078.3,21,10063.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0349PBLTFB,AA0349,F0C0Y76,97.89,80.0,12.96,7610.6,18,8595.56,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2103QTDTFB,BA2103,F0C0Y76,100.0,100.0,12.92,6748.4,49,7730.32,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2541QEYTNG,BA2541,F0C0Y76,100.0,100.0,12.8,8745.17,30,9717.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2633QEYTNG,BA2633,F0C0Y76,100.0,100.0,12.8,8198.2,36,9171.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0320TFBTKD,AA0320,F16C0Y165,100.0,100.0,12.72,23352.87,34,25451.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0479MBYQEY,AA0479,F16C0Y165,100.0,100.0,12.68,19827.3,30,21919.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0305TGPTFB,AA0305,F16C0Y165,99.03,80.0,12.68,18740.0,49,20832.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0096BODTFB,AA0096,F0C0Y76,96.84,60.0,12.6,13574.13,42,14531.73,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2223QEYCPJ,BA2223,F0C0Y76,100.0,100.0,12.48,7720.3,27,8668.78,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0568QEYMBY,AA0568,F16C0Y165,99.52,80.0,12.4,18370.9,33,20416.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2106TFBQTD,BA2106,F0C0Y76,100.0,100.0,12.36,7531.6,53,8470.96,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2351HFHQEY,BA2351,F0C0Y76,100.0,100.0,12.2,7936.3,65,8863.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2472MBYTUT,BA2472,F0C0Y76,99.47,80.0,12.16,8536.8,11,9460.96,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2095QEYNGS,BA2095,F0C0Y76,100.0,100.0,12.04,6742.2,45,7657.24,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2151TFBQEY,BA2151,F0C0Y76,100.0,100.0,11.96,6614.4,78,7523.36,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2401CJMTFB,BA2401,F0C0Y76,96.84,60.0,11.92,12207.6,38,13113.52,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2242TFBZWS,BA2242,F0C0Y76,97.89,80.0,11.88,9336.0,49,10238.88,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0613MBTTFB,AA0613,F16C0Y165,96.73,60.0,11.84,20276.2,11,22229.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2353HFHQEY,BA2353,F0C0Y76,100.0,100.0,11.84,7741.0,51,8640.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2086TFBBMX,BA2086,F12C12Y48,100.0,100.0,11.8,5568.2,31,6134.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0328TFBTKD,AA0328,F16C0Y165,99.88,80.0,11.72,18152.43,54,20086.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2294SENTFB,BA2294,F0C0Y76,100.0,100.0,11.72,8198.0,56,9088.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3476TFBMHC,AA3476,F0C0Y76,96.05,80.0,11.68,6932.4,22,7820.08,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2193HFHTFB,BA2193,F12C12Y48,99.17,80.0,11.52,4966.9,24,5519.86,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2091QEYNGS,BA2091,F0C0Y76,100.0,100.0,11.36,7550.25,56,8413.61,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0578QEYTBO,AA0578,F16C0Y165,98.55,60.0,11.28,20143.3,19,22004.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0152BODPNF,super_AA0152,F0C0Y76,94.21,40.0,11.24,14651.9,18,15506.14,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2433CJMTFB,BA2433,F0C0Y76,100.0,100.0,11.2,12058.8,39,12910.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2049HFHQEY,BA2049,F0C0Y76,100.0,100.0,11.2,6887.63,43,7738.83,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2354QEYHFH,BA2354,F0C0Y76,100.0,100.0,11.2,6097.8,34,6949.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0182GBJBOD,AA0182,F0C0Y76,98.16,60.0,11.04,11142.3,33,11981.34,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2546TKDQEY,BA2546,F0C0Y76,95.79,60.0,11.04,9962.3,17,10801.34,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0579TBOQEY,AA0579,F16C0Y165,96.24,60.0,11.0,19393.2,26,21208.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2404MBYTKD,super_BA2404,F0C0Y76,100.0,100.0,10.92,5997.1,14,6827.02,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0530TFBPOU,AA0530,F16C0Y165,97.21,60.0,10.8,18992.5,26,20774.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0538TFBPOU,AA0538,F16C0Y165,98.55,60.0,10.8,18367.1,34,20149.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0642TFBQIY,AA0642,F0C0Y76,92.89,60.0,10.8,9200.43,30,10021.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2172QEYTFB,BA2172,F16C0Y165,100.0,100.0,10.76,16875.2,168,18650.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0256MBYNFY,AA0256,F16C0Y165,94.55,40.0,10.72,24201.0,9,25969.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0504TFBTOB,AA0504,F16C0Y165,97.94,60.0,10.68,24501.9,46,26264.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0503TOBTFB,AA0503,F16C0Y165,98.91,60.0,10.68,20819.3,54,22581.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0522TFBCVS,AA0522,F16C0Y165,98.67,60.0,10.68,19822.6,17,21584.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0463MBYTFB,AA0463,F16C0Y165,97.82,60.0,10.56,18916.6,35,20659.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0245MBYTFB,super_AA0245,F16C0Y165,94.67,60.0,10.56,17033.1,21,18775.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0623MBTQEY,AA0623,F16C0Y165,99.64,60.0,10.44,20843.5,42,22566.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2576TNGQEY,BA2576,F0C0Y76,95.53,80.0,10.4,6029.17,20,6819.57,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2513QEYCPJ,BA2513,F12C12Y48,100.0,100.0,10.4,4441.2,28,4940.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2227ZWSTFB,BA2227,F12C12Y48,98.33,80.0,10.3382,6534.47,31,7030.71,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0329TKDTFB,AA0329,F16C0Y165,96.24,60.0,10.32,20421.1,29,22123.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0580QEYTOB,AA0580,F16C0Y165,99.64,80.0,10.32,19221.33,31,20924.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0404QEYTKD,AA0404,F0C0Y76,97.37,60.0,10.24,9292.9,27,10071.14,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2338FVHQEY,BA2338,F0C0Y76,100.0,100.0,10.24,6408.6,78,7186.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2014QEYTFB,BA2014,F16C0Y165,100.0,100.0,10.2,15193.12,162,16876.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0508TFBTOB,AA0508,F16C0Y165,99.88,80.0,10.16,23557.8,33,25234.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2493CMJTFB,BA2493,F0C0Y76,100.0,100.0,10.04,6687.27,96,7450.31,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0470TFBMBY,AA0470,F16C0Y165,97.7,80.0,10.0,17774.5,45,19424.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0064BODKOV,super_AA0064,F0C0Y76,96.32,60.0,10.0,13627.6,18,14387.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0708ZWSMBY,AA0708,F0C0Y76,100.0,100.0,10.0,9118.8,13,9878.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2246QEYTFB,BA2246,F16C0Y165,100.0,100.0,9.96,16837.73,154,18481.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2064TFBFBU,BA2064,F0C0Y76,100.0,100.0,9.76,5093.43,16,5835.19,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0343PBLTFB,AA0343,F16C0Y165,95.76,60.0,9.72,16831.5,22,18435.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2155FBUTFB,BA2155,F0C0Y76,100.0,100.0,9.64,5129.9,28,5862.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3482TFBTCB,AA3482,F0C0Y76,92.37,40.0,9.56,9224.5,15,9951.06,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0638TFBQIY,AA0638,F16C0Y165,97.58,60.0,9.44,19417.67,55,20975.27,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2359HFHQEY,BA2359,F0C0Y76,100.0,100.0,9.44,6119.23,43,6836.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2494TFBCMJ,BA2494,F0C0Y76,100.0,100.0,9.4,6396.0,68,7110.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2068QEYTFB,BA2068,F0C0Y76,100.0,100.0,9.32,6560.17,108,7268.49,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0250MBYTKE,AA0250,F16C0Y165,94.42,40.0,9.28,21006.83,22,22538.03,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2087BMXTFB,BA2087,F0C0Y76,98.68,80.0,9.28,6493.4,11,7198.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0234QEYTGP,super_AA0234,F16C0Y165,98.79,80.0,9.2,19884.7,19,21402.7,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0637QIYTFB,AA0637,F16C0Y165,99.03,60.0,9.16,22803.2,36,24314.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2372TFBHFH,BA2372,F0C0Y76,93.68,60.0,9.08,8732.1,15,9422.18,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0112BODTFB,AA0112,F0C0Y76,92.89,60.0,8.92,11772.77,92,12450.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2429ZMXTFB,BA2429,F0C0Y76,97.37,60.0,8.88,10042.1,34,10716.98,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3460QEYPOU,AA3460,F0C0Y76,98.95,60.0,8.88,9294.4,13,9969.28,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2115ZZDTFB,BA2115,F12C12Y48,87.5,40.0,8.88,6383.7,19,6809.94,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2627TFBQEY,BA2627,F12C12Y48,100.0,100.0,8.88,4725.63,47,5151.87,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0460TFBMBY,AA0460,F16C0Y165,94.18,60.0,8.84,17178.5,36,18637.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2329QEYNGS,BA2329,F0C0Y76,97.37,60.0,8.76,7574.7,26,8240.46,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2057TFBQEY,BA2057,F0C0Y76,100.0,100.0,8.56,6795.7,69,7446.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2355HFHQEY,BA2355,F0C0Y76,100.0,100.0,8.56,6274.8,32,6925.36,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2105QTDTFB,BA2105,F0C0Y76,99.21,80.0,8.52,6930.5,49,7578.02,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2483CMJTFB,BA2483,F0C0Y76,100.0,100.0,8.48,6761.6,75,7406.08,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2532GBUQEY,BA2532,F0C0Y76,94.47,60.0,8.4,9903.63,26,10542.03,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0610TFBMBT,AA0610,F16C0Y165,96.97,40.0,8.24,19743.3,46,21102.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2410TFBHFH,BA2410,F12C12Y48,98.33,80.0,8.0,5244.6,50,5628.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2326IMOTFB,super_BA2326,F12C12Y48,95.0,60.0,7.96,6789.0,26,7171.08,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2101QTDTFB,BA2101,F0C0Y76,100.0,100.0,7.92,6687.43,55,7289.35,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0045BODCFU,AA0045,F0C0Y76,88.68,40.0,7.48,13226.5,39,13794.98,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2475TFBTUT,super_BA2475,F0C0Y76,98.95,60.0,7.44,8341.3,15,8906.74,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0812PHHTKD,AA0812,F16C0Y165,93.58,20.0,7.32,32958.2,9,34166.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2593QEYCPJ,BA2593,F12C12Y48,92.08,60.0,7.16,4656.9,31,5000.58,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0452TFBMBY,AA0452,F16C0Y165,94.91,40.0,7.12,16248.3,28,17423.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0877QEYIOM,AA0877,F16C0Y165,88.12,20.0,7.04,30619.5,27,31781.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0055CSXBOD,super_AA0055,F12C12Y48,90.42,20.0,7.04,11363.8,18,11701.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2248TFBHFH,BA2248,F0C0Y76,95.26,60.0,7.0,7020.8,48,7552.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0622QEYMBT,AA0622,F16C0Y165,97.21,60.0,6.96,17361.5,25,18509.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3488QEYCVS,AA3488,F0C0Y76,90.79,40.0,6.8,7415.5,16,7932.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0318TFBTGP,AA0318,F16C0Y165,95.27,40.0,6.72,18140.3,25,19249.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0302TFBTGP,super_AA0302,F16C0Y165,94.79,40.0,6.72,18025.6,26,19134.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0670TFBEGX,AA0670,F16C0Y165,97.58,40.0,6.68,26974.5,35,28076.7,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0016TFBNJB,AA0016,F16C0Y165,93.09,20.0,6.6,28206.85,17,29295.85,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2486TFBCMJ,BA2486,F0C0Y76,100.0,100.0,6.52,5998.07,102,6493.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0491TBOTFB,AA0491,F16C0Y165,95.03,40.0,6.44,19421.8,37,20484.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2203ZLNTFB,BA2203,F0C0Y76,97.63,80.0,6.2,5250.9,19,5722.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0501TOBTFB,AA0501,F16C0Y165,91.88,40.0,6.12,20578.3,68,21588.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0621MBTQEY,AA0621,F16C0Y165,95.88,60.0,6.08,16993.2,10,17996.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2474MBYTUT,super_BA2474,F0C0Y76,99.47,80.0,6.08,7785.2,10,8247.28,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0019NDPTFB,AA0019,F16C0Y165,95.27,40.0,6.0,31709.6,29,32699.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0067KOVBOD,super_AA0067,F0C0Y76,95.26,40.0,6.0,12644.5,19,13100.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
