Leg,Task,Origin,Destination,Parent_Task,Assigned_Fleet,Seat_Capacity,Expected_Passengers,Total_Passengers,Expected_Load(%),Load_Factor(%),Bottleneck_Freq(%),Expected_Shadow_Price,Shadow_Price,Attributed_Revenue,Revenue_Contribution,Revenue_Per_Pax,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
AA0231TGPTFB,AA0231,TGP,TFB,super_AA0231,F0C0Y76,76,75.55,75.55,99.41,99.41,95.0,3.965,3.965,10767.25,10767.25,142.52,14,11068.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2445HFHTFB,BA2445,HFH,TFB,BA2445,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.155,4.155,10750.47,10750.47,141.45,44,11066.25,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3465POUQEY,AA3465,POU,QEY,AA3465,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.945,4.945,10677.5,10677.5,140.49,31,11053.32,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2580TFBZFH,BA2580,TFB,ZFH,BA2580,F0C0Y76,76,75.15,75.15,98.88,98.88,75.0,3.9775,3.9775,10730.05,10730.05,142.78,42,11032.34,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0190GBJBOD,AA0190,GBJ,BOD,AA0190,F0C0Y76,76,74.9,74.9,98.55,98.55,80.0,3.385,3.385,10752.33,10752.33,143.56,18,11009.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2118TFBZZD,BA2118,TFB,ZZD,BA2118,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.8425,4.8425,10625.74,10625.74,139.81,83,10993.77,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3473MHCTFB,AA3473,MHC,TFB,AA3473,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.7525,4.7525,10592.67,10592.67,139.38,18,10953.86,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0707MBYZWS,AA0707,MBY,ZWS,AA0707,F0C0Y76,76,75.05,75.05,98.75,98.75,90.0,4.2425,4.2425,10597.77,10597.77,141.21,21,10920.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0494TFBTBO,AA0494,TFB,TBO,AA0494,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.73,4.73,10538.0,10538.0,138.66,35,10897.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2460TFBCAO,BA2460,TFB,CAO,BA2460,F0C0Y76,76,75.75,75.75,99.67,99.67,90.0,4.235,4.235,10573.35,10573.35,139.58,36,10895.21,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0189BODGBJ,AA0189,BOD,GBJ,AA0189,F0C0Y76,76,75.75,75.75,99.67,99.67,90.0,3.83,3.83,10521.27,10521.27,138.89,93,10812.35,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0585TOBQEY,AA0585,TOB,QEY,AA0585,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.25,4.25,10408.65,10408.65,136.96,9,10731.65,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2116TFBZZD,BA2116,TFB,ZZD,BA2116,F0C0Y76,76,69.8,69.8,91.84,91.84,40.0,2.17,2.17,10546.65,10546.65,151.1,58,10711.57,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0312TFBTGP,AA0312,TFB,TGP,super_AA0312,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.35,4.35,10250.3,10250.3,134.87,20,10580.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2148TFBCPJ,BA2148,TFB,CPJ,BA2148,F16C0Y165,165,110.9,110.9,67.21,67.21,0.0,0.0,0.0,10574.83,10574.83,95.35,37,10574.83,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2488TFBCMJ,BA2488,TFB,CMJ,BA2488,F16C0Y165,165,138.9,138.9,84.18,84.18,5.0,0.0225,0.0225,10567.59,10567.59,76.08,110,10571.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0520TFBCVS,AA0520,TFB,CVS,AA0520,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.92,4.92,10183.45,10183.45,133.99,37,10557.37,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0055CSXBOD,AA0055,CSX,BOD,super_AA0055,F12C12Y48,48,40.05,40.05,83.44,83.44,15.0,1.31,1.31,10491.1,10491.1,261.95,18,10553.98,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3455CVSQEY,AA3455,CVS,QEY,AA3455,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.71,4.71,10154.98,10154.98,133.62,27,10512.94,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3454QEYCVS,AA3454,QEY,CVS,AA3454,F0C0Y76,76,75.65,75.65,99.54,99.54,90.0,3.775,3.775,10210.35,10210.35,134.97,21,10497.25,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3461POUQEY,AA3461,POU,QEY,AA3461,F0C0Y76,76,69.5,69.5,91.45,91.45,20.0,0.83,0.83,10429.43,10429.43,150.06,20,10492.51,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2546TKDQEY,BA2546,TKD,QEY,BA2546,F0C0Y76,76,73.55,73.55,96.78,96.78,75.0,3.4275,3.4275,10173.0,10173.0,138.31,17,10433.49,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2448SOPTFB,BA2448,SOP,TFB,BA2448,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.8875,4.8875,10043.12,10043.12,132.15,22,10414.58,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0620QEYMBT,AA0620,QEY,MBT,AA0620,F16C0Y165,165,130.2,130.2,78.91,78.91,0.0,0.0,0.0,10392.9,10392.9,79.82,28,10392.9,Keep,This leg does not currently exhibit a strong adjustment signal.
AA0518TFBTOB,AA0518,TFB,TOB,AA0518,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.385,4.385,10059.52,10059.52,132.36,18,10392.78,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2475TUTMBY,BA2475,TUT,MBY,super_BA2475,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.9,3.9,10071.5,10071.5,132.52,11,10367.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0062LUOTFB,AA0062,LUO,TFB,super_AA0062,F0C0Y76,76,50.4,50.4,66.32,66.32,0.0,0.0,0.0,10360.68,10360.68,205.57,14,10360.68,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0401TKDQEY,AA0401,TKD,QEY,AA0401,F0C0Y76,76,74.0,74.0,97.37,97.37,65.0,2.53,2.53,10111.85,10111.85,136.65,22,10304.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2543ZFHTFB,BA2543,ZFH,TFB,BA2543,F0C0Y76,76,65.6,65.6,86.32,86.32,5.0,0.2625,0.2625,10282.47,10282.47,156.75,30,10302.42,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0516TFBTOB,AA0516,TFB,TOB,AA0516,F0C0Y76,76,75.4,75.4,99.21,99.21,95.0,4.2275,4.2275,9959.4,9959.4,132.09,20,10280.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0347PBLTFB,AA0347,PBL,TFB,AA0347,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.1475,4.1475,9905.0,9905.0,130.33,36,10220.21,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2635QEYTGP,BA2635,QEY,TGP,super_BA2635,F0C0Y76,76,75.7,75.7,99.61,99.61,95.0,3.8225,3.8225,9915.92,9915.92,130.99,16,10206.43,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0712ZWSMBY,AA0712,ZWS,MBY,AA0712,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,5.8,5.8,9733.62,9733.62,128.07,9,10174.42,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2429ZMXTFB,BA2429,ZMX,TFB,BA2429,F0C0Y76,76,74.65,74.65,98.22,98.22,65.0,1.8975,1.8975,10020.67,10020.67,134.24,34,10164.88,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2634TGPQEY,BA2634,TGP,QEY,BA2634,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.8375,4.8375,9782.68,9782.68,128.72,21,10150.33,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2284TFBGDB,BA2284,TFB,GDB,BA2284,F0C0Y76,76,75.85,75.85,99.8,99.8,95.0,4.3875,4.3875,9791.83,9791.83,129.09,48,10125.28,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2542TFBZFH,BA2542,TFB,ZFH,BA2542,F0C0Y76,76,71.05,71.05,93.49,93.49,45.0,2.1625,2.1625,9916.75,9916.75,139.57,46,10081.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0388QEYTGP,AA0388,QEY,TGP,AA0388,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.2075,4.2075,9755.48,9755.48,128.36,16,10075.25,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0404QEYTKD,AA0404,QEY,TKD,AA0404,F0C0Y76,76,75.25,75.25,99.01,99.01,85.0,3.565,3.565,9738.67,9738.67,129.42,27,10009.61,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2259TFBSOP,BA2259,TFB,SOP,BA2259,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.9675,4.9675,9596.6,9596.6,126.27,38,9974.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0234TGPTKE,AA0234,TGP,TKE,super_AA0234,F16C0Y165,165,68.55,68.55,41.55,41.55,0.0,0.0,0.0,9972.45,9972.45,145.48,8,9972.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2637TFBPBL,BA2637,TFB,PBL,BA2637,F0C0Y76,76,74.55,74.55,98.09,98.09,75.0,3.0375,3.0375,9690.02,9690.02,129.98,16,9920.88,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0104BODTFB,AA0104,BOD,TFB,AA0104,F0C0Y76,76,41.35,41.35,54.41,54.41,0.0,0.0,0.0,9874.02,9874.02,238.79,13,9874.02,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2420MBYNGS,BA2420,MBY,NGS,BA2420,F0C0Y76,76,75.85,75.85,99.8,99.8,95.0,4.58,4.58,9491.65,9491.65,125.14,10,9839.73,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2571QEYPBL,BA2571,QEY,PBL,BA2571,F0C0Y76,76,74.95,74.95,98.62,98.62,90.0,3.25,3.25,9559.88,9559.88,127.55,24,9806.88,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2523QEYTGP,BA2523,QEY,TGP,BA2523,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.0375,4.0375,9480.42,9480.42,124.74,16,9787.27,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2408TFBZWS,BA2408,TFB,ZWS,BA2408,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.465,3.465,9508.95,9508.95,125.12,49,9772.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2092QEYTFB,BA2092,QEY,TFB,super_BA2092,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,5.1725,5.1725,9344.7,9344.7,122.96,192,9737.81,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2532GBUQEY,BA2532,GBU,QEY,BA2532,F0C0Y76,76,70.5,70.5,92.76,92.76,50.0,2.33,2.33,9524.49,9524.49,135.1,26,9701.57,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2011TFBNGS,BA2011,TFB,NGS,BA2011,F0C0Y76,76,75.3,75.3,99.08,99.08,90.0,3.935,3.935,9373.97,9373.97,124.49,46,9673.03,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0385TGPQEY,AA0385,TGP,QEY,AA0385,F0C0Y76,76,75.6,75.6,99.47,99.47,95.0,3.8475,3.8475,9377.75,9377.75,124.04,17,9670.16,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0576QEYTBO,AA0576,QEY,TBO,AA0576,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.465,4.465,9328.77,9328.77,122.75,25,9668.11,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2396TFBNTP,BA2396,TFB,NTP,BA2396,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.8075,3.8075,9346.65,9346.65,122.98,58,9636.02,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0062GBJBOD,AA0062,GBJ,BOD,super_AA0062,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.25,4.25,9271.67,9271.67,122.0,18,9594.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0646CMJMBT,AA0646,CMJ,MBT,AA0646,F16C0Y165,165,111.5,111.5,67.58,67.58,0.0,0.0,0.0,9561.35,9561.35,85.75,4,9561.35,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2024TFBZWS,BA2024,TFB,ZWS,BA2024,F0C0Y76,76,75.85,75.85,99.8,99.8,95.0,3.955,3.955,9253.88,9253.88,122.0,61,9554.45,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3482TFBTCB,AA3482,TFB,TCB,AA3482,F0C0Y76,76,71.15,71.15,93.62,93.62,45.0,2.3225,2.3225,9288.95,9288.95,130.55,15,9465.46,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0642TFBQIY,AA0642,TFB,QIY,AA0642,F0C0Y76,76,71.8,71.8,94.47,94.47,50.0,2.235,2.235,9286.53,9286.53,129.34,30,9456.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0566QEYMBY,AA0566,QEY,MBY,AA0566,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.15,4.15,9134.85,9134.85,120.2,19,9450.25,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2093QEYNGS,BA2093,QEY,NGS,BA2093,F16C0Y165,165,118.2,118.2,71.64,71.64,0.0,0.0,0.0,9443.49,9443.49,79.89,68,9443.49,Keep,This leg does not currently exhibit a strong adjustment signal.
AA0069TFBLUO,AA0069,TFB,LUO,super_AA0069,F12C12Y48,48,47.05,47.05,98.02,98.02,70.0,4.4725,4.4725,9200.77,9200.77,195.55,28,9415.45,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2302TFBCJM,BA2302,TFB,CJM,BA2302,F0C0Y76,76,71.85,71.85,94.54,94.54,45.0,0.55,0.55,9371.88,9371.88,130.44,36,9413.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2450QEYZWS,BA2450,QEY,ZWS,BA2450,F0C0Y76,76,72.15,72.15,94.93,94.93,35.0,0.875,0.875,9342.55,9342.55,129.49,26,9409.05,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2573TFBQEY,BA2573,TFB,QEY,BA2573,F16C0Y165,165,109.25,109.25,66.21,66.21,0.0,0.0,0.0,9391.93,9391.93,85.97,72,9391.93,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0618TFBMBT,AA0618,TFB,MBT,AA0618,F16C0Y165,165,87.95,87.95,53.3,53.3,0.0,0.0,0.0,9385.02,9385.02,106.71,27,9385.02,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2237CPJTFB,BA2237,CPJ,TFB,BA2237,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.12,4.12,9040.7,9040.7,118.96,77,9353.82,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2015TFBQEY,BA2015,TFB,QEY,BA2015,F16C0Y165,165,89.45,89.45,54.21,54.21,0.0,0.0,0.0,9347.38,9347.38,104.5,79,9347.38,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2393HFHTFB,BA2393,HFH,TFB,BA2393,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.1875,4.1875,9018.38,9018.38,118.66,73,9336.63,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0708ZWSMBY,AA0708,ZWS,MBY,AA0708,F0C0Y76,76,74.65,74.65,98.22,98.22,85.0,3.1625,3.1625,9056.55,9056.55,121.32,13,9296.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0581TOBQEY,AA0581,TOB,QEY,AA0581,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.185,4.185,8977.6,8977.6,118.13,41,9295.66,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3460QEYPOU,AA3460,QEY,POU,AA3460,F0C0Y76,76,73.65,73.65,96.91,96.91,70.0,2.08,2.08,9115.05,9115.05,123.76,13,9273.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2467TUTMBY,BA2467,TUT,MBY,BA2467,F0C0Y76,76,75.9,75.9,99.87,99.87,95.0,3.6575,3.6575,8984.8,8984.8,118.38,11,9262.77,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2215QVXTFB,BA2215,QVX,TFB,super_BA2215,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.55,4.55,8884.52,8884.52,116.9,36,9230.32,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0561MBYQEY,AA0561,MBY,QEY,AA0561,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.2,4.2,8865.4,8865.4,116.65,27,9184.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2242TFBZWS,BA2242,TFB,ZWS,BA2242,F0C0Y76,76,72.75,72.75,95.72,95.72,50.0,1.8175,1.8175,9042.8,9042.8,124.3,49,9180.93,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0046CFUBOD,AA0046,CFU,BOD,AA0046,F0C0Y72,72,43.05,43.05,59.79,59.79,0.0,0.0,0.0,9157.5,9157.5,212.72,8,9157.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0060LUOTFB,AA0060,LUO,TFB,super_AA0060,F12C12Y48,48,44.45,44.45,92.6,92.6,45.0,2.5,2.5,8997.97,8997.97,202.43,13,9117.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2369HFHTFB,BA2369,HFH,TFB,BA2369,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.7275,3.7275,8746.39,8746.39,115.08,91,9029.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0584QEYTOB,AA0584,QEY,TOB,AA0584,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.3,4.3,8696.33,8696.33,114.43,32,9023.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2638PBLTFB,BA2638,PBL,TFB,BA2638,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.05,4.05,8701.28,8701.28,114.49,38,9009.08,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0346TFBPBL,AA0346,TFB,PBL,AA0346,F0C0Y76,76,75.6,75.6,99.47,99.47,85.0,3.4425,3.4425,8731.68,8731.68,115.5,21,8993.31,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2633QEYTNG,BA2633,QEY,TNG,BA2633,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.625,3.625,8691.25,8691.25,114.36,36,8966.75,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2509HFHTFB,BA2509,HFH,TFB,BA2509,F0C0Y76,76,75.9,75.9,99.87,99.87,95.0,3.4325,3.4325,8674.9,8674.9,114.29,57,8935.77,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2381ZZKTFB,BA2381,ZZK,TFB,BA2381,F0C0Y76,76,71.5,71.5,94.08,94.08,30.0,1.04,1.04,8830.51,8830.51,123.5,64,8909.55,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3472TFBMHC,AA3472,TFB,MHC,AA3472,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.65,3.65,8618.77,8618.77,113.4,21,8896.17,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2534GBUTFB,BA2534,GBU,TFB,BA2534,F0C0Y76,76,62.1,62.1,81.71,81.71,5.0,0.0,0.0,8892.38,8892.38,143.19,16,8892.38,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2541QEYTNG,BA2541,QEY,TNG,BA2541,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.24,3.24,8603.53,8603.53,113.2,30,8849.77,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0450TFBMBY,AA0450,TFB,MBY,AA0450,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.17,4.17,8517.78,8517.78,112.08,35,8834.7,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0192GBJBOD,AA0192,GBJ,BOD,AA0192,F0C0Y76,76,64.4,64.4,84.74,84.74,0.0,0.0,0.0,8833.12,8833.12,137.16,15,8833.12,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2280FVHTFB,BA2280,FVH,TFB,BA2280,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,1.355,1.355,8699.82,8699.82,114.47,85,8802.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2618TNGQEY,BA2618,TNG,QEY,BA2618,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.37,3.37,8481.27,8481.27,111.6,33,8737.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0312TGPQTQ,AA0312,TGP,QTQ,super_AA0312,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.845,3.845,8389.67,8389.67,110.39,13,8681.89,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2428NGSTFB,BA2428,NGS,TFB,BA2428,F0C0Y76,76,74.85,74.85,98.49,98.49,75.0,1.6775,1.6775,8522.4,8522.4,113.86,50,8649.89,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2371HFHTFB,BA2371,HFH,TFB,BA2371,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,4.135,4.135,8329.04,8329.04,109.59,76,8643.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0691HFHTFB,AA0691,HFH,TFB,AA0691,F0C0Y76,76,75.95,75.95,99.93,99.93,95.0,3.5075,3.5075,8368.42,8368.42,110.18,65,8634.99,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2472MBYTUT,BA2472,MBY,TUT,BA2472,F0C0Y76,76,75.85,75.85,99.8,99.8,90.0,3.42,3.42,8365.6,8365.6,110.29,11,8625.52,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2289GDBTFB,BA2289,GDB,TFB,BA2289,F0C0Y76,76,65.3,65.3,85.92,85.92,15.0,0.5675,0.5675,8578.45,8578.45,131.37,26,8621.58,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2135TFBQEY,BA2135,TFB,QEY,BA2135,F16C0Y165,165,81.25,81.25,49.24,49.24,0.0,0.0,0.0,8609.55,8609.55,105.96,97,8609.55,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2517QEYTGP,BA2517,QEY,TGP,BA2517,F0C0Y76,76,75.65,75.65,99.54,99.54,95.0,3.8925,3.8925,8307.21,8307.21,109.81,21,8603.04,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2294SENTFB,BA2294,SEN,TFB,BA2294,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,3.355,3.355,8321.8,8321.8,109.5,56,8576.78,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2475TFBTUT,BA2475,TFB,TUT,super_BA2475,F0C0Y76,76,73.95,73.95,97.3,97.3,65.0,2.5575,2.5575,8343.75,8343.75,112.83,15,8538.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
