ProductID,Org,Des,Flight1,Flight2,Flight3,Fare,Total_Demand
P026959,GDB,TFB,BA2289GDBTFB,.,.,105,7.21
P026960,GDB,TFB,BA2289GDBTFB,.,.,205,5.09
P026961,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,290,0
P026962,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,125,2.34
P026963,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,243,0
P026964,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,147,0
P026965,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,178,0.2
P026966,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,285,0
P026967,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,172,0
P026968,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,328,0
P026969,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,99,3.59
P026970,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,166,0
P026971,GDB,TGP,BA2285GDBTFB,AA0302TFBTGP,.,331,0
P026972,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,290,0
P026973,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,125,1.08
P026974,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,243,1.41
P026975,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,147,0
P026976,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,178,0
P026977,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,285,0
P026978,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,172,0
P026979,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,328,0
P026980,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,99,0.45
P026981,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,166,0.47
P026982,GDB,TGP,BA2289GDBTFB,AA0220TFBTGP,.,331,0
P026983,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,474,0
P026984,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,245,0.01
P026985,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,415,0.88
P026986,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,275,6.3
P026987,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,330,0
P026988,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,390,0
P026989,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,64,0
P026990,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,618,0
P026991,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,277,0.07
P026992,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,309,0.01
P026993,HFH,BOD,AA0699HFHTFB,AA0083TFBBOD,.,409,0.81
P026994,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,474,0.36
P026995,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,245,0.01
P026996,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,415,0
P026997,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,275,0.01
P026998,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,330,0
P026999,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,390,0
P027000,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,64,0
P027001,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,618,0
P027002,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,277,0.01
P027003,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,309,0.01
P027004,HFH,BOD,BA2049HFHQEY,AA0137QEYBOD,.,409,0
P027005,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,474,0
P027006,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,245,0
P027007,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,415,0.73
P027008,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,275,0
P027009,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,330,1.21
P027010,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,390,0
P027011,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,64,0
P027012,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,618,0
P027013,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,277,0
P027014,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,309,0
P027015,HFH,BOD,BA2193HFHTFB,AA0103TFBBOD,.,409,0.23
P027016,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,474,0
P027017,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,245,0
P027018,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,415,0
P027019,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,275,0.28
P027020,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,330,0
P027021,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,390,0
P027022,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,64,0
P027023,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,618,0
P027024,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,277,0
P027025,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,309,0
P027026,HFH,BOD,BA2193HFHTFB,AA0731TFBBOD,.,409,0
P027027,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,474,0
P027028,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,245,0
P027029,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,415,0.31
P027030,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,275,0
P027031,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,330,0
P027032,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,390,0
P027033,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,64,0
P027034,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,618,0
P027035,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,277,0
P027036,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,309,0
P027037,HFH,BOD,BA2225HFHTFB,AA0103TFBBOD,.,409,0
P027038,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,474,0
P027039,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,245,0
P027040,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,415,0.38
P027041,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,275,0.88
P027042,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,330,0
P027043,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,390,0
P027044,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,64,0
P027045,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,618,0
P027046,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,277,0
P027047,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,309,0
P027048,HFH,BOD,BA2225HFHTFB,AA0111TFBBOD,.,409,0
P027049,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,474,0
P027050,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,245,0
P027051,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,415,0
P027052,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,275,0.69
P027053,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,330,0
P027054,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,390,0
P027055,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,64,0
P027056,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,618,0
P027057,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,277,0
P027058,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,309,0
P027059,HFH,BOD,BA2225HFHTFB,AA0731TFBBOD,.,409,0
P027060,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,474,0
P027061,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,245,0.07
P027062,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,415,0.01
P027063,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,275,0.01
P027064,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,330,0.01
P027065,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,390,0
P027066,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,64,0.46
P027067,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,618,0
P027068,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,277,0.08
P027069,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,309,0.01
P027070,HFH,BOD,BA2235HFHTFB,AA0093TFBBOD,.,409,0
P027071,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,474,1
P027072,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,245,0.02
P027073,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,415,0.28
P027074,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,275,2.23
P027075,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,330,0.57
P027076,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,390,0
P027077,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,64,0.01
P027078,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,618,0
P027079,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,277,0.07
P027080,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,309,0.62
P027081,HFH,BOD,BA2235HFHTFB,AA0099TFBBOD,.,409,0.8
P027082,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,474,0
P027083,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,245,0.01
P027084,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,415,0.01
P027085,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,275,1.2
P027086,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,330,0.01
P027087,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,390,0
P027088,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,64,0.01
P027089,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,618,0
P027090,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,277,0.01
P027091,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,309,0.01
P027092,HFH,BOD,BA2235HFHTFB,AA0101TFBBOD,.,409,0
P027093,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,474,0
P027094,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,245,0.01
P027095,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,415,0.01
P027096,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,275,0.5
P027097,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,330,0.01
P027098,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,390,0
P027099,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,64,0.01
P027100,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,618,0
P027101,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,277,0.01
P027102,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,309,0.01
P027103,HFH,BOD,BA2235HFHTFB,AA0119TFBBOD,.,409,0
P027104,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,474,0
P027105,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,245,0
P027106,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,415,0
P027107,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,275,4.34
P027108,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,330,0
P027109,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,390,0
P027110,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,64,0.6
P027111,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,618,0
P027112,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,277,0
P027113,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,309,0
P027114,HFH,BOD,BA2241HFHTFB,AA0095TFBBOD,.,409,0.61
P027115,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,474,0
P027116,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,245,0.01
P027117,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,415,0
P027118,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,275,0.5
P027119,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,330,0.01
P027120,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,390,0
P027121,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,64,0.01
P027122,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,618,0
P027123,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,277,0.07
P027124,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,309,0.01
P027125,HFH,BOD,BA2241HFHTFB,AA0109TFBBOD,.,409,0
P027126,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,474,0
P027127,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,245,0
P027128,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,415,0
P027129,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,275,1.61
P027130,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,330,0
P027131,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,390,0
P027132,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,64,0
P027133,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,618,0
P027134,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,277,0
P027135,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,309,1.49
P027136,HFH,BOD,BA2249HFHTFB,AA0107TFBBOD,.,409,0
P027137,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,474,0.72
P027138,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,245,0.02
P027139,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,415,0
P027140,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,275,2.73
P027141,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,330,0.01
P027142,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,390,0.31
P027143,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,64,0.01
P027144,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,618,0
P027145,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,277,0.07
P027146,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,309,0.49
P027147,HFH,BOD,BA2327HFHTFB,AA0099TFBBOD,.,409,0
P027148,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,474,0
P027149,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,245,0.01
P027150,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,415,0.01
P027151,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,275,0.82
P027152,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,330,0.01
P027153,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,390,0
P027154,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,64,0.01
P027155,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,618,0
P027156,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,277,0.01
P027157,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,309,0.01
P027158,HFH,BOD,BA2327HFHTFB,AA0119TFBBOD,.,409,0
P027159,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,474,0.57
P027160,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,245,0.07
P027161,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,415,0.46
P027162,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,275,0
P027163,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,330,0
P027164,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,390,0
P027165,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,64,0.82
P027166,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,618,0
P027167,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,277,0.08
P027168,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,309,0.62
P027169,HFH,BOD,BA2331HFHTFB,AA0093TFBBOD,.,409,0.24
P027170,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,474,0
P027171,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,245,0.01
P027172,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,415,0.26
P027173,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,275,2.49
P027174,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,330,0.01
P027175,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,390,0
P027176,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,64,0.49
P027177,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,618,0
P027178,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,277,0.01
P027179,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,309,0.01
P027180,HFH,BOD,BA2331HFHTFB,AA0101TFBBOD,.,409,0
P027181,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,474,0
P027182,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,245,0.01
P027183,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,415,0
P027184,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,275,0.01
P027185,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,330,0
P027186,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,390,0
P027187,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,64,0
P027188,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,618,0
P027189,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,277,0.01
P027190,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,309,0
P027191,HFH,BOD,BA2331HFHTFB,AA0119TFBBOD,.,409,0.23
P027192,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,474,0.01
P027193,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,245,0.07
P027194,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,415,0.01
P027195,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,275,1.6
P027196,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,330,0.01
P027197,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,390,0.01
P027198,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,64,0.01
P027199,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,618,0.01
P027200,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,277,0.08
P027201,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,309,0.01
P027202,HFH,BOD,BA2351HFHQEY,BA2570QEYTFB,AA0087TFBBOD,409,0
P027203,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,474,0.47
P027204,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,245,0.01
P027205,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,415,0.49
P027206,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,275,0.34
P027207,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,330,0
P027208,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,390,0
P027209,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,64,0
P027210,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,618,0
P027211,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,277,0.01
P027212,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,309,0.57
P027213,HFH,BOD,BA2355HFHQEY,AA0137QEYBOD,.,409,0
P027214,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,474,0
P027215,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,245,0
P027216,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,415,0
P027217,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,275,0
P027218,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,330,0
P027219,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,390,0
P027220,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,64,0
P027221,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,618,0
P027222,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,277,0.97
P027223,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,309,0.4
P027224,HFH,BOD,BA2357HFHQEY,AA0143QEYBOD,.,409,0.61
P027225,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,474,0
P027226,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,245,0
P027227,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,415,0.89
P027228,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,275,1.1
P027229,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,330,0
P027230,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,390,0
P027231,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,64,0
P027232,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,618,0
P027233,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,277,0
P027234,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,309,0
P027235,HFH,BOD,BA2359HFHQEY,AA0135QEYBOD,.,409,0
P027236,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,474,0
P027237,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,245,0.01
P027238,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,415,0.01
P027239,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,275,1.7
P027240,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,330,0.01
P027241,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,390,2.45
P027242,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,64,0.01
P027243,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,618,0
P027244,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,277,0.07
P027245,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,309,0.01
P027246,HFH,BOD,BA2369HFHTFB,AA0089TFBBOD,.,409,0
P027247,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,474,0.01
P027248,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,245,0.08
P027249,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,415,0.01
P027250,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,275,0.01
P027251,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,330,1.48
P027252,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,390,0.01
P027253,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,64,0.01
P027254,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,618,0.01
P027255,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,277,0.08
P027256,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,309,0.01
P027257,HFH,BOD,BA2369HFHTFB,AA0097TFBBOD,.,409,0
P027258,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,474,0
P027259,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,245,0
P027260,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,415,0.64
P027261,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,275,0
P027262,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,330,0.85
P027263,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,390,0
P027264,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,64,0
P027265,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,618,0
P027266,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,277,0
P027267,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,309,3.94
P027268,HFH,BOD,BA2371HFHTFB,AA0117TFBBOD,.,409,1.39
P027269,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,474,0.62
P027270,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,245,0.08
P027271,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,415,0.01
P027272,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,275,4.97
P027273,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,330,0.67
P027274,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,390,0.01
P027275,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,64,0.82
P027276,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,618,0
P027277,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,277,0.08
P027278,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,309,0.01
P027279,HFH,BOD,BA2393HFHTFB,AA0097TFBBOD,.,409,0.28
P027280,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,474,0
P027281,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,245,0
P027282,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,415,0
P027283,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,275,0
P027284,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,330,0
P027285,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,390,0
P027286,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,64,0
P027287,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,618,0
P027288,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,277,0
P027289,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,309,0
P027290,HFH,BOD,BA2411HFHTFB,AA0107TFBBOD,.,409,0.59
P027291,HFH,BOD,BA2411HFHTFB,AA0111TFBBOD,.,474,0
P027292,HFH,BOD,BA2411HFHTFB,AA0111TFBBOD,.,245,0
P027293,HFH,BOD,BA2411HFHTFB,AA0111TFBBOD,.,415,0
P027294,HFH,BOD,BA2411HFHTFB,AA0111TFBBOD,.,275,0
P027295,HFH,BOD,BA2411HFHTFB,AA0111TFBBOD,.,330,0
P027296,HFH,BOD,BA2411HFHTFB,AA0111TFBBOD,.,390,0
P027297,HFH,BOD,BA2411HFHTFB,AA0111TFBBOD,.,64,0
