ProductID,Org,Des,Flight1,Flight2,Flight3,Fare,Total_Demand
P023032,CMJ,LUO,BA2489CMJTFB,AA0069TFBLUO,.,251.0,11.66252501717818
P023033,CMJ,LUO,BA2489CMJTFB,AA0069TFBLUO,.,441.0,0.0
P023034,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,233.0,0.0
P023035,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,91.0,0.6500000000000001
P023036,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,186.0,0.04
P023037,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,106.0,0.39
P023038,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,145.0,0.0699999999999999
P023039,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,216.0,0.02
P023040,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,118.0,0.0699999999999999
P023041,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,260.0,0.0
P023042,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,85.0,2.899999999999999
P023043,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,121.0,0.38
P023044,CMJ,MBT,BA2485CMJTFB,AA0604TFBMBT,.,233.0,0.0
P023045,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,233.0,0.0
P023046,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,91.0,1.38
P023047,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,186.0,0.23
P023048,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,106.0,0.53
P023049,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,145.0,0.33
P023050,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,216.0,0.23
P023051,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,118.0,0.26
P023052,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,260.0,0.0
P023053,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,85.0,4.42
P023054,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,121.0,0.49
P023055,CMJ,MBT,BA2489CMJTFB,AA0608TFBMBT,.,233.0,0.0
P023056,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,233.0,0.0
P023057,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,91.0,17.365387349703273
P023058,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,186.0,0.0
P023059,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,106.0,0.0
P023060,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,145.0,0.0
P023061,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,216.0,0.94
P023062,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,118.0,0.0
P023063,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,260.0,0.0
P023064,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,85.0,0.0
P023065,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,121.0,0.0
P023066,CMJ,MBT,BA2491CMJTFB,AA0614TFBMBT,.,233.0,0.0
P023067,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,233.0,0.0
P023068,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,91.0,1.75
P023069,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,186.0,0.0
P023070,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,106.0,0.6600000000000001
P023071,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,145.0,0.48
P023072,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,216.0,0.0
P023073,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,118.0,1.27
P023074,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,260.0,0.0
P023075,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,85.0,3.0799999999999987
P023076,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,121.0,0.53
P023077,CMJ,MBT,BA2493CMJTFB,AA0608TFBMBT,.,233.0,0.0
P023078,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,290.0,0.0
P023079,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,119.0,17.83443639965525
P023080,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,259.0,0.8700000000000001
P023081,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,137.0,0.0
P023082,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,194.0,0.0
P023083,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,308.0,0.0
P023084,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,134.0,0.0
P023085,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,390.0,0.0
P023086,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,102.0,25.139414879677663
P023087,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,171.0,11.5369000647708
P023088,CMJ,MBY,BA2483CMJTFB,AA0244TFBMBY,.,262.0,0.0
P023089,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,290.0,0.0
P023090,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,119.0,17.277605816801575
P023091,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,259.0,0.4
P023092,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,137.0,19.40957281031858
P023093,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,194.0,0.0
P023094,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,308.0,0.0
P023095,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,134.0,0.0
P023096,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,390.0,0.0
P023097,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,102.0,22.98376338764673
P023098,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,171.0,0.0
P023099,CMJ,MBY,BA2483CMJTFB,AA0456TFBMBY,.,262.0,0.0
P023100,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,290.0,0.0
P023101,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,119.0,0.0
P023102,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,259.0,0.0
P023103,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,137.0,0.0
P023104,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,194.0,0.0
P023105,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,308.0,0.0
P023106,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,134.0,0.0
P023107,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,390.0,0.0
P023108,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,102.0,23.04292400169645
P023109,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,171.0,0.0
P023110,CMJ,MBY,BA2485CMJTFB,AA0452TFBMBY,.,262.0,0.0
P023111,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,290.0,0.0
P023112,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,119.0,0.0
P023113,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,259.0,1.32
P023114,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,137.0,0.0
P023115,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,194.0,1.29
P023116,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,308.0,0.0
P023117,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,134.0,0.0
P023118,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,390.0,0.0
P023119,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,102.0,23.66330924572779
P023120,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,171.0,11.61535007591419
P023121,CMJ,MBY,BA2485CMJTFB,AA0460TFBMBY,.,262.0,0.0
P023122,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,290.0,0.0
P023123,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,119.0,17.491920703497406
P023124,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,259.0,0.0
P023125,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,137.0,0.0
P023126,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,194.0,0.0
P023127,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,308.0,0.0
P023128,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,134.0,0.0
P023129,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,390.0,0.0
P023130,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,102.0,0.0
P023131,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,171.0,0.0
P023132,CMJ,MBY,BA2487CMJTFB,AA0476TFBMBY,.,262.0,0.0
P023133,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,290.0,0.0
P023134,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,119.0,0.0
P023135,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,259.0,0.0
P023136,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,137.0,0.0
P023137,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,194.0,0.0
P023138,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,308.0,0.0
P023139,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,134.0,0.0
P023140,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,390.0,0.0
P023141,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,102.0,22.96743406135871
P023142,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,171.0,0.0
P023143,CMJ,MBY,BA2487CMJTFB,BA2061TFBQEY,AA0568QEYMBY,262.0,0.0
P023144,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,290.0,0.0
P023145,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,119.0,0.0
P023146,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,259.0,0.0
P023147,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,137.0,0.0
P023148,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,194.0,0.0
P023149,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,308.0,0.0
P023150,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,134.0,0.0
P023151,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,390.0,0.0
P023152,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,102.0,23.25461761884628
P023153,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,171.0,0.0
P023154,CMJ,MBY,BA2489CMJTFB,AA0474TFBMBY,.,262.0,0.0
P023155,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,290.0,0.0
P023156,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,119.0,17.794825539424682
P023157,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,259.0,0.8
P023158,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,137.0,19.683074416573703
P023159,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,194.0,0.0
P023160,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,308.0,1.2400000000000002
P023161,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,134.0,0.0
P023162,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,390.0,0.0
P023163,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,102.0,23.73992178776024
P023164,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,171.0,0.0
P023165,CMJ,MBY,BA2489CMJTFB,AA0476TFBMBY,.,262.0,0.0
P023166,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,290.0,0.0
P023167,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,119.0,17.25833785760493
P023168,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,259.0,0.0
P023169,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,137.0,0.0
P023170,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,194.0,0.0
P023171,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,308.0,0.0
P023172,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,134.0,0.0
P023173,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,390.0,0.0
P023174,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,102.0,23.37882711350347
P023175,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,171.0,0.0
P023176,CMJ,MBY,BA2491CMJTFB,AA0450TFBMBY,.,262.0,0.0
P023177,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,290.0,0.0
P023178,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,119.0,0.0
P023179,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,259.0,0.0
P023180,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,137.0,0.0
P023181,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,194.0,0.0
P023182,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,308.0,0.32
P023183,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,134.0,0.0
P023184,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,390.0,0.0
P023185,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,102.0,22.89290188939547
P023186,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,171.0,0.0
P023187,CMJ,MBY,BA2491CMJTFB,AA0462TFBMBY,.,262.0,0.0
P023188,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,290.0,0.0
P023189,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,119.0,0.0
P023190,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,259.0,0.68
P023191,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,137.0,0.0
P023192,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,194.0,12.171183782327992
P023193,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,308.0,0.0
P023194,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,134.0,0.0
P023195,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,390.0,0.0
P023196,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,102.0,24.45363365042567
P023197,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,171.0,0.0
P023198,CMJ,MBY,BA2493CMJTFB,AA0458TFBMBY,.,262.0,0.0
P023199,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,290.0,0.0
P023200,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,119.0,0.0
P023201,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,259.0,0.0
P023202,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,137.0,19.41681926092155
P023203,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,194.0,0.0
P023204,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,308.0,0.0
P023205,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,134.0,0.0
P023206,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,390.0,0.0
P023207,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,102.0,0.0
P023208,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,171.0,0.0
P023209,CMJ,MBY,BA2493CMJTFB,AA0460TFBMBY,.,262.0,0.0
P023210,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,401.0,0.0
P023211,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,192.0,0.18
P023212,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,299.0,0.0
P023213,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,222.0,0.1499999999999999
P023214,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,226.0,0.0699999999999999
P023215,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,334.0,0.0
P023216,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,139.0,0.0699999999999999
P023217,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,427.0,0.0
P023218,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,191.0,0.2499999999999999
P023219,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,207.0,0.3399999999999999
P023220,CMJ,PSE,BA2483CMJTFB,AA0020TFBPSE,.,394.0,0.64
P023221,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,401.0,0.0
P023222,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,192.0,0.0
P023223,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,299.0,0.0
P023224,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,222.0,0.0
P023225,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,226.0,0.0
P023226,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,334.0,4.8777480771121535
P023227,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,139.0,0.0
P023228,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,427.0,0.0
P023229,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,191.0,0.04
P023230,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,207.0,0.0
P023231,CMJ,PSE,BA2483CMJTFB,BA2129TFBQEY,AA0686QEYPSE,394.0,0.0
P023232,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,401.0,0.0
P023233,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,192.0,2.33
P023234,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,299.0,0.0699999999999999
P023235,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,222.0,1.6
P023236,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,226.0,0.0699999999999999
P023237,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,334.0,0.0
P023238,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,139.0,0.0699999999999999
P023239,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,427.0,0.0
P023240,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,191.0,0.16
P023241,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,207.0,0.92
P023242,CMJ,PSE,BA2485CMJTFB,AA0022TFBPSE,.,394.0,0.0
P023243,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,401.0,0.0
P023244,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,192.0,17.80559924962063
P023245,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,299.0,0.0
P023246,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,222.0,0.0
P023247,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,226.0,0.0
P023248,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,334.0,0.0
P023249,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,139.0,0.0
P023250,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,427.0,0.0
P023251,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,191.0,22.91225282172247
P023252,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,207.0,0.0
P023253,CMJ,PSE,BA2489CMJTFB,AA0026TFBPSE,.,394.0,0.0
P023254,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,401.0,0.0
P023255,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,192.0,0.1899999999999999
P023256,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,299.0,0.0699999999999999
P023257,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,222.0,2.67
P023258,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,226.0,0.36
P023259,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,334.0,1.47
P023260,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,139.0,0.54
P023261,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,427.0,0.0
P023262,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,191.0,0.2499999999999999
P023263,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,207.0,2.19
P023264,CMJ,PSE,BA2493CMJTFB,AA0020TFBPSE,.,394.0,0.58
P023265,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,171.0,0.8999999999999999
P023266,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,69.0,0.0
P023267,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,150.0,0.0
P023268,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,91.0,0.0
P023269,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,115.0,0.0
P023270,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,180.0,0.0
P023271,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,43.0,0.0
P023272,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,237.0,0.0
P023273,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,61.0,0.0
P023274,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,114.0,0.0
P023275,CMJ,QEY,BA2483CMJTFB,BA2631TFBQEY,.,200.0,5.606054995050111
P023276,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,171.0,0.0
P023277,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,69.0,0.03
P023278,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,150.0,0.0
P023279,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,91.0,19.301845632384243
P023280,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,115.0,0.0
P023281,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,180.0,0.0
P023282,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,43.0,0.0
P023283,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,237.0,0.0
P023284,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,61.0,0.03
P023285,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,114.0,0.0
P023286,CMJ,QEY,BA2485CMJTFB,BA2015TFBQEY,.,200.0,0.28
P023287,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,171.0,1.37
P023288,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,69.0,0.03
P023289,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,150.0,1.68
P023290,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,91.0,19.301845632384243
P023291,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,115.0,0.0
P023292,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,180.0,0.0
P023293,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,43.0,0.0
P023294,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,237.0,0.0
P023295,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,61.0,0.03
P023296,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,114.0,11.419078793221214
P023297,CMJ,QEY,BA2485CMJTFB,BA2051TFBQEY,.,200.0,5.526560102933408
P023298,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,171.0,0.32
P023299,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,69.0,0.0
P023300,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,150.0,0.0
P023301,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,91.0,0.0
P023302,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,115.0,0.0
P023303,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,180.0,0.0
P023304,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,43.0,0.0
P023305,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,237.0,0.0
P023306,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,61.0,22.80028898012175
P023307,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,114.0,0.0
P023308,CMJ,QEY,BA2487CMJTFB,BA2057TFBQEY,.,200.0,0.0
P023309,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,171.0,0.0
P023310,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,69.0,0.0
P023311,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,150.0,5.708172037333509
P023312,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,91.0,0.0
P023313,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,115.0,0.0
P023314,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,180.0,0.0
P023315,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,43.0,0.0
P023316,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,237.0,0.0
P023317,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,61.0,0.0
P023318,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,114.0,0.93
P023319,CMJ,QEY,BA2487CMJTFB,BA2061TFBQEY,.,200.0,0.0
P023320,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,171.0,0.0
P023321,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,69.0,17.16643196674736
P023322,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,150.0,5.821146565156772
P023323,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,91.0,19.301845632384243
P023324,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,115.0,0.0
P023325,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,180.0,0.0
P023326,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,43.0,0.0
P023327,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,237.0,0.0
P023328,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,61.0,22.803457268118137
P023329,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,114.0,11.460189076844626
P023330,CMJ,QEY,BA2487CMJTFB,BA2151TFBQEY,.,200.0,0.0
P023331,CMJ,QEY,BA2489CMJTFB,BA2057TFBQEY,.,171.0,0.75
